SNR,H_noise,H_decoded
-10.0,11.103650014692136,1025.7745076610563
-5.0,3.513363333244259,3.2578874616120364
0.0,1.107368927388019,1.050214674548187
5.0,0.35110456551906516,0.3245465439622676
10.0,0.11083239493112165,0.09541291301237535
15.0,0.03510298506241877,0.027510255019665815
20.0,0.011097687844946195,0.009137315863549338
